Date,Open,High,Low,Close,Adj Close,Volume
2005-04-05,90.230003,90.33000200000001,89.260002,89.57,67.365868,4568400
2005-04-06,89.050003,89.379997,88.709999,89.0,66.937141,7836800
2005-04-07,89.0,89.199997,88.099998,88.440002,66.515991,6355700
2005-04-08,88.279999,88.459999,87.5,87.599998,65.884186,5179200
2005-04-11,87.349998,87.559998,86.089996,86.199997,64.831253,8296500
2005-04-12,85.900002,86.239998,85.16999799999999,85.75,64.49282099999999,8429700
2005-04-13,85.760002,85.970001,84.239998,84.57,63.605339,7090700
2005-04-14,84.510002,85.410004,83.470001,83.639999,62.905865000000006,10421200
2005-04-15,79.0,79.660004,76.33000200000001,76.699997,57.686294999999994,27906300
2005-04-18,77.150002,77.75,76.139999,76.650002,57.648678000000004,13255000
2005-04-19,76.980003,77.199997,75.25,75.480003,56.768723,9259900
2005-04-20,75.480003,75.870003,71.849998,72.010002,54.158924,20366300
2005-04-21,73.0,74.099998,72.800003,74.029999,55.678185,16224400
2005-04-22,74.230003,74.699997,73.260002,74.209999,55.813538,10984400
2005-04-25,75.099998,75.720001,74.050003,74.610001,56.11440699999999,10219400
2005-04-26,74.68,76.980003,74.650002,75.43,56.731120999999995,12484300
2005-04-27,75.599998,77.18,75.5,77.050003,57.949509,11631400
2005-04-28,77.050003,77.110001,75.650002,75.910004,57.092125,8629200
2005-04-29,77.050003,77.08000200000001,75.910004,76.379997,57.445586999999996,8147700
2005-05-02,76.879997,77.290001,76.029999,76.510002,57.5434,7232500
2005-05-03,76.779999,76.959999,75.93,76.470001,57.513290000000005,6196300
2005-05-04,76.599998,77.199997,76.5,77.08000200000001,57.972118,5512300
2005-05-05,78.0,78.110001,75.33000200000001,75.5,56.783787,12371800
2005-05-06,75.559998,75.91999799999999,74.970001,75.260002,56.753601,7750300
2005-05-09,75.260002,75.459999,74.709999,74.980003,56.54243100000001,5616700
2005-05-10,74.75,74.760002,73.040001,73.300003,55.275558,7982200
2005-05-11,73.629997,73.690002,72.510002,73.279999,55.260479000000004,6915700
2005-05-12,73.529999,73.800003,72.5,72.620003,54.762779,6061900
2005-05-13,72.529999,73.860001,72.519997,73.160004,55.169987,7150600
2005-05-16,73.089996,74.489998,73.089996,74.339996,56.059810999999996,5501500
2005-05-17,73.93,74.43,73.33000200000001,74.290001,56.022125,5135600
2005-05-18,75.0,76.82,74.690002,76.360001,57.583107,10309600
2005-05-19,76.5,77.639999,76.370003,77.160004,58.186375,7030400
2005-05-20,77.279999,77.279999,76.360001,76.410004,57.620838,6329800
2005-05-23,76.300003,76.949997,76.0,76.510002,57.696213,4759800
2005-05-24,76.139999,76.510002,75.559998,75.809998,57.168346,5660700
2005-05-25,75.41999799999999,76.029999,75.16999799999999,76.0,57.311623,5483400
2005-05-26,76.449997,77.410004,76.290001,77.139999,58.17131800000001,5832000
2005-05-27,77.110001,77.239998,76.529999,77.099998,58.14112900000001,3163900
2005-05-31,77.300003,77.410004,75.5,75.550003,56.972320999999994,6419000
2005-06-01,75.57,77.5,75.57,76.839996,57.945065,7380600
2005-06-02,76.75,77.389999,76.68,77.349998,58.32968100000001,4025600
2005-06-03,77.059998,77.099998,75.739998,75.790001,57.153259,6149900
2005-06-06,75.800003,75.900002,74.91999799999999,75.0,56.557549,5978600
2005-06-07,75.0,76.089996,75.0,75.040001,56.587704,5226600
2005-06-08,75.040001,75.400002,74.629997,74.800003,56.406718999999995,4280000
2005-06-09,74.58000200000001,75.470001,74.230003,74.93,56.504753,4423200
2005-06-10,74.75,75.050003,74.099998,74.769997,56.384094,4895800
2005-06-13,74.5,75.93,74.449997,75.050003,56.595234,5715700
2005-06-14,75.050003,75.43,74.730003,74.889999,56.47459,4314900
2005-06-15,75.699997,76.5,75.150002,76.300003,57.537872,7103600
2005-06-16,76.400002,77.25,76.309998,77.050003,58.103455000000004,7840000
2005-06-17,77.699997,77.730003,76.379997,76.389999,57.605740000000004,8593800
2005-06-20,76.029999,76.980003,75.57,76.550003,57.726383,3745600
2005-06-21,76.699997,77.0,76.110001,76.410004,57.620838,5339100
2005-06-22,76.83000200000001,77.489998,76.66999799999999,77.230003,58.23918199999999,5646300
2005-06-23,76.809998,76.970001,75.059998,75.410004,56.866718000000006,7766700
2005-06-24,75.16999799999999,75.400002,74.0,74.010002,55.810978000000006,10792100
2005-06-27,74.010002,74.769997,73.5,73.879997,55.712959,6489800
2005-06-28,73.83000200000001,75.300003,73.449997,75.300003,56.783787,8188800
2005-06-29,75.260002,75.68,74.620003,74.730003,56.353924,5519100
2005-06-30,74.800003,75.489998,74.07,74.199997,55.954243000000005,6127000
2005-07-01,74.300003,75.33000200000001,74.300003,74.66999799999999,56.308659,4353100
2005-07-05,74.379997,74.970001,74.160004,74.790001,56.399174,5181800
2005-07-06,74.800003,76.150002,74.400002,75.809998,57.168346,8009300
2005-07-07,75.150002,77.529999,75.0,77.379997,58.352272,10757200
2005-07-08,77.379997,79.519997,77.139999,79.300003,59.800167,13440500
2005-07-11,79.400002,79.519997,78.519997,78.959999,59.543785,7186700
2005-07-12,79.199997,80.489998,79.18,80.040001,60.358212,10945500
2005-07-13,81.160004,81.75,81.160004,81.449997,61.421473999999996,11340000
2005-07-14,82.0,82.66999799999999,82.0,82.41999799999999,62.152939,8546200
2005-07-15,82.43,82.75,81.519997,82.379997,62.122787,7644100
2005-07-18,81.989998,83.940002,81.68,81.809998,61.692974,8705600
2005-07-19,84.720001,85.110001,83.699997,83.699997,63.118217,14149700
2005-07-20,83.199997,84.959999,82.989998,84.599998,63.796935999999995,9323200
2005-07-21,84.599998,84.949997,83.400002,84.400002,63.646060999999996,8265300
2005-07-22,83.980003,84.629997,83.860001,84.440002,63.676258,4570400
2005-07-25,83.980003,84.519997,83.91999799999999,84.199997,63.49527,4457800
2005-07-26,84.150002,84.349998,83.849998,84.120003,63.434914,4542900
2005-07-27,83.800003,84.129997,82.809998,83.870003,63.246418000000006,4862200
2005-07-28,83.550003,83.970001,83.269997,83.800003,63.193611,6189700
2005-07-29,83.300003,83.949997,83.220001,83.459999,62.937236999999996,4330300
2005-08-01,83.0,83.849998,82.849998,83.43,62.914589,3664300
2005-08-02,83.269997,83.860001,83.040001,83.309998,62.824066,5380700
2005-08-03,83.309998,84.199997,83.110001,84.059998,63.38969,4256200
2005-08-04,83.75,83.889999,82.980003,83.120003,62.680843,5249900
2005-08-05,82.75,83.739998,82.730003,83.360001,62.861808999999994,3714600
2005-08-08,83.410004,83.889999,83.019997,83.360001,63.013,4424300
2005-08-09,83.400002,83.949997,82.940002,83.5,63.118816,3793500
2005-08-10,83.650002,84.010002,81.970001,82.019997,62.000071999999996,5402400
2005-08-11,81.93,82.75,81.620003,82.660004,62.483852,4570400
2005-08-12,82.150002,82.58000200000001,82.059998,82.190002,62.128593,4378200
2005-08-15,81.900002,82.940002,81.610001,82.5,62.362904,3431100
2005-08-16,82.07,82.43,81.089996,81.300003,61.45581800000001,4407400
2005-08-17,81.400002,81.940002,80.839996,81.300003,61.45581800000001,4853000
2005-08-18,81.099998,82.0,80.800003,81.150002,61.342426,3713300
2005-08-19,81.360001,83.300003,81.360001,82.760002,62.559422,6481000
2005-08-22,82.75,83.349998,81.849998,82.599998,62.438499,5157200
2005-08-23,82.699997,83.139999,81.599998,82.029999,62.007633,4000300
2005-08-24,81.529999,82.400002,81.230003,81.32,61.47094,4417600
2005-08-25,81.449997,81.449997,80.720001,81.099998,61.304626,3606100
2005-08-26,80.809998,81.019997,80.260002,80.379997,60.760353,5029300
2005-08-29,80.0,81.75,79.900002,81.339996,61.486027,4025300
2005-08-30,81.0,81.0,79.980003,80.540001,60.881317,5674200
2005-08-31,80.349998,80.790001,79.870003,80.620003,60.941772,5400800
2005-09-01,80.160004,80.32,79.339996,79.540001,60.12542,6390600
2005-09-02,79.5,80.010002,79.459999,79.459999,60.064944999999994,3680600
2005-09-06,79.699997,81.190002,79.699997,81.019997,61.244147999999996,6305500
2005-09-07,80.699997,81.129997,80.32,80.980003,61.21394,4116300
2005-09-08,81.279999,81.519997,80.5,80.800003,61.077858,4277300
2005-09-09,80.860001,81.489998,80.519997,81.440002,61.561638,3982200
2005-09-12,81.029999,82.110001,81.0,81.480003,61.59188100000001,3692800
2005-09-13,81.489998,81.489998,80.519997,80.75,61.040034999999996,5040900
2005-09-14,80.75,81.400002,80.41999799999999,80.480003,60.83596800000001,3887700
2005-09-15,80.43,80.650002,79.66999799999999,80.010002,60.480681999999995,4864100
2005-09-16,80.379997,80.5,79.83000200000001,80.33000200000001,60.72258000000001,7624900
2005-09-19,79.739998,79.980003,79.010002,79.43,60.042252000000005,5148500
2005-09-20,79.269997,79.650002,78.629997,78.699997,59.490414,7122300
2005-09-21,78.0,78.459999,77.370003,77.559998,58.628696,7126000
2005-09-22,77.559998,78.5,77.300003,78.209999,59.120045,6870400
2005-09-23,77.699997,78.110001,77.5,78.0,58.961273,5434600
2005-09-26,78.309998,78.410004,76.93,77.410004,58.515305000000005,5433200
2005-09-27,77.16999799999999,78.599998,77.160004,77.989998,58.953743,5499600
2005-09-28,78.059998,79.730003,78.059998,79.5,60.095172999999996,7747700
2005-09-29,79.25,80.550003,78.870003,80.360001,60.745243,5899700
2005-09-30,80.019997,80.5,79.970001,80.220001,60.639446,5536500
2005-10-03,80.220001,80.599998,79.5,80.449997,60.813286,5297600
2005-10-04,80.650002,81.470001,79.93,80.110001,60.556278000000006,6365100
2005-10-05,80.110001,80.68,79.559998,79.82,60.337074,4998800
2005-10-06,79.82,80.269997,78.699997,79.699997,60.246368000000004,8130200
2005-10-07,80.25,81.120003,80.089996,80.5,60.85106700000001,6130100
2005-10-10,81.239998,82.099998,81.08000200000001,81.25,61.418003000000006,7882900
2005-10-11,82.25,83.519997,81.970001,83.190002,62.884491000000004,9781300
2005-10-12,82.75,82.93,81.949997,82.190002,62.128593,7580800
2005-10-13,81.699997,83.199997,81.699997,82.199997,62.136134999999996,5530600
2005-10-14,82.599998,82.709999,81.599998,82.349998,62.249522999999996,5573700
2005-10-17,82.360001,82.989998,81.93,82.589996,62.430935,7964800
2005-10-18,84.33000200000001,84.599998,83.349998,83.480003,63.103691000000005,12045300
2005-10-19,82.410004,84.199997,82.379997,84.16999799999999,63.625285999999996,7502600
2005-10-20,84.0,84.190002,82.879997,83.16999799999999,62.869389,5752700
2005-10-21,83.08000200000001,84.0,82.910004,83.33000200000001,62.990326,6020700
2005-10-24,83.150002,83.610001,82.599998,83.470001,63.096157,5482200
2005-10-25,83.08000200000001,83.949997,82.709999,83.360001,63.013,5393300
2005-10-26,82.970001,83.870003,82.720001,82.889999,62.657695999999994,4270800
2005-10-27,82.529999,82.93,82.25,82.309998,62.219269,3705800
2005-10-28,82.32,82.43,80.5,81.41999799999999,61.546524,6941300
2005-10-31,81.510002,82.300003,81.300003,81.879997,61.894226,7531200
2005-11-01,81.849998,82.150002,81.290001,81.589996,61.675011,5653100
2005-11-02,81.199997,81.889999,80.639999,81.059998,61.274387,6447400
2005-11-03,81.550003,83.029999,81.309998,82.870003,62.642590000000006,7690900
2005-11-04,82.910004,83.300003,82.650002,83.0,62.74085600000001,3831400
2005-11-07,83.099998,83.849998,83.07,83.610001,63.201981,4455100
2005-11-08,83.410004,83.900002,83.110001,83.150002,63.004959,3798000
2005-11-09,82.709999,83.33000200000001,82.489998,82.839996,62.770058,3936200
2005-11-10,82.699997,84.300003,82.300003,83.989998,63.641468,4732000
2005-11-11,84.199997,84.839996,84.150002,84.550003,64.065781,4841300
2005-11-14,84.25,85.0,84.110001,84.360001,63.921818,3915300
2005-11-15,84.029999,85.900002,84.029999,85.529999,64.80837199999999,6830800
2005-11-16,85.449997,86.58000200000001,85.389999,86.540001,65.573616,6694100
2005-11-17,86.18,86.980003,85.760002,86.889999,65.83886,5293600
2005-11-18,88.0,88.0,87.16999799999999,87.769997,66.505638,7985800
2005-11-21,87.599998,87.870003,87.010002,87.290001,66.14194499999999,4807900
2005-11-22,86.879997,88.08000200000001,86.879997,87.989998,66.67235600000001,5786600
2005-11-23,88.120003,89.389999,87.949997,88.800003,67.286125,5399300
2005-11-25,88.949997,89.32,88.620003,88.800003,67.286125,2199300
2005-11-28,88.800003,89.43,88.75,89.110001,67.521004,5197900
2005-11-29,89.18,89.940002,89.019997,89.099998,67.513435,5147000
2005-11-30,89.050003,89.639999,88.730003,88.900002,67.3619,6021500
2005-12-01,89.150002,89.739998,89.050003,89.209999,67.596786,4668500
2005-12-02,89.0,89.150002,88.360001,88.650002,67.17246999999999,4730500
2005-12-05,88.400002,88.650002,87.709999,88.43,67.005753,4023600
2005-12-06,88.559998,89.839996,88.559998,89.139999,67.543739,4871500
2005-12-07,89.0,89.91999799999999,88.449997,88.720001,67.225494,5284000
2005-12-08,88.57,88.910004,86.66999799999999,87.5,66.301064,5787000
2005-12-09,86.800003,87.099998,86.33000200000001,86.970001,65.899475,6461800
2005-12-12,87.010002,87.349998,85.760002,85.959999,65.134171,6044100
2005-12-13,84.5,84.900002,83.5,83.709999,63.429287,12545300
2005-12-14,83.650002,83.949997,82.949997,83.129997,62.989796,7161800
2005-12-15,82.879997,83.629997,82.75,83.529999,63.292873,6155900
2005-12-16,83.889999,84.0,83.0,83.370003,63.171661,7398200
2005-12-19,83.230003,83.599998,82.650002,82.760002,62.70945,4985400
2005-12-20,82.949997,83.099998,82.059998,82.480003,62.497294999999994,5276200
2005-12-21,82.459999,84.0,82.459999,83.120003,62.982245999999996,6846800
2005-12-22,82.610001,83.230003,82.300003,83.220001,63.057987,6573600
2005-12-23,84.0,84.199997,83.389999,83.480003,63.255024,3616200
2005-12-27,83.480003,84.5,82.889999,82.989998,62.883736,4377800
2005-12-28,83.099998,83.57,82.800003,83.040001,62.921616,3836800
2005-12-29,82.800003,83.059998,82.220001,82.400002,62.436645999999996,3958400
2005-12-30,81.849998,82.489998,81.559998,82.199997,62.285095,5449000
2006-01-03,82.449997,82.550003,80.809998,82.059998,62.179058,11715100
2006-01-04,82.199997,82.5,81.33000200000001,81.949997,62.095668999999994,9832800
2006-01-05,81.400002,82.900002,81.25,82.5,62.512428,7213400
2006-01-06,83.949997,85.029999,83.410004,84.949997,64.36885799999999,8196900
2006-01-09,83.900002,84.25,83.379997,83.730003,63.444454,6851100
2006-01-10,83.150002,84.120003,83.120003,84.07,63.702087,5700000
2006-01-11,84.370003,84.809998,83.400002,84.16999799999999,63.777820999999996,5776400
2006-01-12,83.82,83.959999,83.400002,83.57,63.323212,4924100
2006-01-13,83.0,83.449997,82.5,83.16999799999999,63.020106999999996,6921600
2006-01-17,82.800003,83.160004,82.540001,83.0,62.891289,8718400
2006-01-18,84.0,84.699997,83.519997,83.800003,63.497482,10984800
2006-01-19,84.139999,84.389999,83.019997,83.089996,62.959503000000005,6483500
2006-01-20,83.040001,83.050003,81.25,81.360001,61.648647,8605800
2006-01-23,81.33000200000001,81.91999799999999,80.91999799999999,81.410004,61.686519999999994,6114100
2006-01-24,81.389999,82.150002,80.800003,80.849998,61.262207,6069000
2006-01-25,81.050003,81.620003,80.610001,80.910004,61.307674,6374300
2006-01-26,81.5,81.650002,80.589996,80.720001,61.163695999999995,7810200
2006-01-27,80.75,81.769997,80.75,81.019997,61.39099100000001,6103400
2006-01-30,80.209999,81.809998,80.209999,81.629997,61.853226,5325100
2006-01-31,81.5,82.0,81.16999799999999,81.300003,61.603153000000006,6771600
2006-02-01,80.900002,82.239998,80.650002,81.940002,62.088119999999996,5419300
2006-02-02,81.449997,81.589996,80.900002,81.230003,61.550114,6198000
2006-02-03,80.550003,80.769997,79.720001,79.970001,60.595397999999996,9852000
2006-02-06,79.940002,79.949997,78.93,79.510002,60.24684499999999,9568500
2006-02-07,79.5,80.190002,79.300003,79.849998,60.504448,5247300
2006-02-08,80.58000200000001,80.900002,80.239998,80.800003,61.378048,5029200
2006-02-09,80.400002,80.800003,79.5,80.400002,61.074169,7609200
2006-02-10,80.400002,81.459999,80.199997,81.33000200000001,61.78066999999999,5371900
2006-02-13,81.33000200000001,81.910004,80.18,80.440002,61.104583999999996,5257400
2006-02-14,80.550003,81.449997,80.349998,81.089996,61.598316000000004,6075500
2006-02-15,80.860001,81.5,80.5,80.849998,61.416039000000005,5052000
2006-02-16,80.68,80.910004,80.129997,80.910004,61.46159,5310500
2006-02-17,80.910004,81.029999,80.129997,80.709999,61.309658,5298800
2006-02-21,80.099998,80.75,79.970001,80.5,61.150158,5838000
2006-02-22,80.0,81.650002,79.970001,81.349998,61.795818000000004,5294300
2006-02-23,81.199997,81.339996,80.040001,80.199997,60.922253000000005,4979400
2006-02-24,80.650002,80.650002,79.849998,80.099998,60.846272,3903200
2006-02-27,79.970001,80.889999,79.949997,80.629997,61.248936,3787000
2006-02-28,80.099998,80.550003,79.709999,80.239998,60.952670999999995,5960700
2006-03-01,80.199997,80.809998,79.779999,79.900002,60.694373999999996,5172300
2006-03-02,79.550003,80.209999,79.540001,79.940002,60.724777,4418800
2006-03-03,79.510002,80.83000200000001,79.510002,79.959999,60.73995600000001,4354400
2006-03-06,79.910004,80.639999,79.900002,80.0,60.770320999999996,4709500
2006-03-07,80.010002,80.790001,79.860001,80.290001,60.990623,4330800
2006-03-08,80.25,81.599998,80.25,81.139999,61.636314,5569900
2006-03-09,81.260002,81.980003,80.800003,81.019997,61.545177,4310700
2006-03-10,81.029999,82.25,81.029999,81.57,61.962952,4787200
2006-03-13,81.559998,82.400002,81.449997,81.93,62.236408,4571400
2006-03-14,81.510002,82.989998,81.470001,82.879997,62.958065000000005,4518000
2006-03-15,82.650002,83.760002,82.639999,83.379997,63.337887,5370400
2006-03-16,83.43,83.720001,82.610001,82.870003,62.950493,4299500
2006-03-17,83.349998,83.410004,82.82,83.300003,63.27709599999999,6414400
2006-03-20,83.110001,83.75,82.989998,83.58000200000001,63.489815,3870300
2006-03-21,83.82,84.989998,83.58000200000001,83.809998,63.664516000000006,7404300
2006-03-22,83.349998,84.68,83.349998,84.449997,64.150681,4968600
2006-03-23,84.230003,84.269997,82.93,83.199997,63.201141,5105800
2006-03-24,82.989998,83.720001,82.989998,83.360001,63.322685,4198800
2006-03-27,82.980003,83.260002,82.58000200000001,83.08000200000001,63.110034999999996,3910100
2006-03-28,82.860001,83.389999,82.290001,82.43,62.616222,4508600
2006-03-29,82.199997,83.550003,82.199997,83.129997,63.148003,4392100
2006-03-30,82.879997,83.699997,82.83000200000001,83.199997,63.201141,4467000
2006-03-31,82.949997,83.599998,82.290001,82.470001,62.646637,5862000
2006-04-03,82.720001,83.589996,82.650002,83.059998,63.094832999999994,4121600
2006-04-04,83.050003,83.779999,82.800003,83.449997,63.391064,3853000
2006-04-05,83.33000200000001,84.449997,83.32,84.16999799999999,63.937988,5523900
2006-04-06,83.699997,84.32,83.360001,83.809998,63.664516000000006,4944100
2006-04-07,83.599998,83.800003,82.440002,82.480003,62.65423199999999,5337500
2006-04-10,82.269997,82.739998,82.0,82.099998,62.365551,3627700
2006-04-11,81.83000200000001,82.059998,80.75,81.160004,61.65152,5959700
2006-04-12,81.099998,81.370003,80.629997,80.75,61.340061,3905200
2006-04-13,81.18,82.599998,81.120003,81.980003,62.274403,4799700
2006-04-17,81.91999799999999,82.91999799999999,81.400002,81.639999,62.016151,4634200
2006-04-18,81.889999,83.529999,81.699997,83.309998,63.284698,7905800
2006-04-19,83.949997,84.0,81.260002,81.860001,62.18325,10554700
2006-04-20,81.650002,82.849998,81.639999,82.019997,62.304768,6237200
2006-04-21,82.489998,82.5,81.379997,81.660004,62.031315,6117400
2006-04-24,81.300003,82.410004,81.099998,82.110001,62.373138,6604100
2006-04-25,81.949997,82.900002,81.599998,82.66999799999999,62.798545999999995,6856300
2006-04-26,82.839996,83.480003,82.709999,83.349998,63.315082999999994,6648800
2006-04-27,82.699997,84.400002,82.699997,83.879997,63.717712,8174300
2006-04-28,83.510002,83.620003,81.980003,82.339996,62.547870999999994,8201800
2006-05-01,82.589996,83.309998,82.099998,82.230003,62.464317,6011100
2006-05-02,82.110001,82.739998,82.0,82.41999799999999,62.608639000000004,4336400
2006-05-03,82.540001,83.290001,82.449997,82.699997,62.821327000000004,5721100
2006-05-04,82.870003,83.089996,82.400002,82.43,62.616222,3966900
2006-05-05,82.949997,83.339996,82.699997,83.279999,63.261913,4504500
2006-05-08,82.599998,83.220001,82.300003,82.889999,63.193314,3856500
2006-05-09,82.489998,83.290001,82.410004,83.230003,63.452518000000005,4072800
2006-05-10,82.900002,83.33000200000001,82.599998,82.900002,63.200912,3430400
2006-05-11,82.650002,83.089996,82.449997,82.459999,62.865475,5274500
2006-05-12,82.470001,83.690002,82.300003,82.389999,62.812138,5685700
2006-05-15,81.800003,83.150002,81.800003,82.889999,63.193314,5776400
2006-05-16,83.0,83.25,82.07,82.160004,62.636756999999996,4454800
2006-05-17,81.75,82.209999,81.019997,81.269997,61.958241,5936000
2006-05-18,80.5,81.349998,80.029999,80.660004,61.493214,5443600
2006-05-19,80.860001,81.0,79.510002,80.279999,61.203514,7019100
2006-05-22,79.83000200000001,80.339996,79.400002,80.019997,61.005287,6250900
2006-05-23,80.25,81.300003,79.639999,79.83000200000001,60.860424,5006400
2006-05-24,79.349998,80.040001,79.059998,79.779999,60.82231899999999,7389600
2006-05-25,79.889999,80.18,79.650002,80.139999,61.096790000000006,3995000
2006-05-26,80.160004,80.860001,79.699997,80.75,61.561825,3580800
2006-05-30,80.349998,80.959999,80.150002,80.160004,61.112026,5049100
2006-05-31,80.150002,80.83000200000001,79.610001,79.900002,60.913803,6384900
2006-06-01,79.889999,80.870003,79.809998,80.690002,61.516082999999995,4866500
2006-06-02,80.5,80.559998,79.150002,79.519997,60.624106999999995,7232300
2006-06-05,79.099998,80.040001,79.010002,79.059998,60.273410999999996,5555800
2006-06-06,79.059998,79.900002,78.5,79.760002,60.807072,7250600
2006-06-07,79.779999,80.739998,79.120003,79.150002,60.342026000000004,7924800
2006-06-08,78.550003,79.58000200000001,76.75,77.029999,58.725773,13474400
2006-06-09,77.239998,78.099998,77.050003,77.629997,59.183197,6135400
2006-06-12,77.629997,78.089996,77.010002,77.019997,58.718146999999995,4924900
2006-06-13,77.139999,77.93,76.82,76.93,58.649558999999996,7374100
2006-06-14,76.93,77.849998,76.93,77.709999,59.24420500000001,6038600
2006-06-15,77.849998,78.779999,76.949997,78.559998,59.892242,6679400
2006-06-16,78.440002,78.529999,77.57,77.949997,59.427166,8133500
2006-06-19,77.900002,78.300003,77.339996,77.66999799999999,59.213696,5302100
2006-06-20,77.839996,78.300003,77.25,77.989998,59.457648999999996,6124500
2006-06-21,77.989998,78.559998,77.980003,78.300003,59.693985,5559100
2006-06-22,78.160004,78.370003,77.0,77.190002,58.847767000000005,5563700
2006-06-23,77.150002,77.839996,76.940002,77.099998,58.779152,4520600
2006-06-26,77.040001,77.519997,76.800003,77.150002,58.817268000000006,3448000
2006-06-27,77.32,77.599998,76.32,76.629997,58.420841,5596800
2006-06-28,76.529999,76.599998,76.059998,76.559998,58.367466,4392100
2006-06-29,76.889999,77.800003,76.559998,77.589996,59.15271,5448900
2006-06-30,77.699997,77.93,76.790001,76.82,58.565681000000005,7911700
2006-07-03,77.540001,78.269997,77.269997,78.019997,59.480534,3177300
2006-07-05,78.0,78.389999,77.519997,77.769997,59.289955000000006,4047800
2006-07-06,77.589996,78.529999,77.57,78.089996,59.533905000000004,4333100
2006-07-07,78.089996,78.089996,76.120003,76.41999799999999,58.26074200000001,6641600
2006-07-10,76.18,76.83000200000001,75.870003,76.66999799999999,58.451328000000004,7154700
2006-07-11,76.25,76.650002,75.440002,76.470001,58.298859,6086500
2006-07-12,76.07,76.300003,74.82,75.480003,57.544106000000006,8372100
2006-07-13,75.010002,75.279999,73.83000200000001,74.239998,56.598758999999994,8754700
2006-07-14,74.239998,74.300003,73.370003,73.57,56.087975,6957800
2006-07-17,73.349998,73.940002,73.199997,73.699997,56.187073,6822700
2006-07-18,73.699997,74.41999799999999,72.730003,74.260002,56.61401,8667500
2006-07-19,76.0,77.059998,76.0,76.07,57.99391899999999,14536900
2006-07-20,75.730003,75.879997,75.199997,75.480003,57.544106000000006,12214900
2006-07-21,75.489998,75.5,74.5,74.860001,57.071404,8372500
2006-07-24,74.91999799999999,76.150002,74.91999799999999,75.989998,57.932915,5611200
2006-07-25,75.989998,76.410004,75.309998,75.889999,57.856705000000005,5580300
2006-07-26,75.480003,76.300003,75.360001,75.83000200000001,57.810928000000004,3870100
2006-07-27,75.83000200000001,77.290001,75.75,76.150002,58.054885999999996,6439100
2006-07-28,76.379997,77.300003,76.260002,76.959999,58.672428000000004,4165700
2006-07-31,76.440002,77.5,76.150002,77.410004,59.015491000000004,5381800
2006-08-01,76.650002,77.379997,75.75,76.139999,58.047268,4406700
2006-08-02,76.209999,76.93,76.199997,76.32,58.184509,3283800
2006-08-03,76.0,76.730003,75.400002,76.33000200000001,58.192122999999995,2765800
2006-08-04,76.650002,76.769997,75.32,75.910004,57.871956000000004,5062400
2006-08-07,75.629997,76.199997,75.279999,75.519997,57.574596,3870200
2006-08-08,75.629997,76.260002,75.110001,75.33000200000001,57.658806000000006,3794700
2006-08-09,75.559998,76.279999,75.389999,75.389999,57.704723,4480400
2006-08-10,75.199997,76.08000200000001,75.050003,75.739998,57.972614,3213600
2006-08-11,75.339996,75.779999,75.199997,75.480003,57.773613,3695800
2006-08-14,76.050003,77.489998,75.599998,76.68,58.692112,4997400
2006-08-15,76.900002,77.139999,76.309998,77.08000200000001,58.998282999999994,5985400
2006-08-16,77.480003,79.279999,77.349998,79.089996,60.536774,7386500
2006-08-17,78.93,79.559998,78.529999,79.370003,60.75108,5535400
2006-08-18,79.379997,79.970001,78.629997,79.900002,61.15675699999999,5399200
2006-08-21,79.510002,79.879997,78.870003,79.279999,60.682190000000006,3676500
2006-08-22,79.279999,79.550003,78.610001,78.949997,60.429604000000005,4057200
2006-08-23,78.949997,79.470001,78.41999799999999,78.66999799999999,60.215298,3425700
2006-08-24,78.900002,79.5,78.870003,79.379997,60.758728000000005,3473300
2006-08-25,79.199997,80.0,79.139999,79.879997,61.141441,3427400
2006-08-28,79.910004,80.470001,79.760002,80.32,61.478241000000004,5259400
2006-08-29,80.059998,81.480003,80.059998,81.400002,62.304874,5208500
2006-08-30,81.260002,81.68,80.839996,81.220001,62.167103000000004,4688800
2006-08-31,81.300003,81.5,80.779999,80.970001,61.97576899999999,3786200
2006-09-01,81.129997,81.57,80.809998,81.410004,62.312515000000005,3294000
2006-09-05,81.190002,81.540001,80.599998,80.849998,61.883911,3968500
2006-09-06,80.290001,80.690002,80.16999799999999,80.279999,61.447613,3727600
2006-09-07,79.900002,80.379997,79.309998,79.400002,60.774029000000006,3913300
2006-09-08,79.599998,80.860001,79.349998,80.660004,61.738438,4498600
2006-09-11,80.599998,81.199997,80.25,80.93,61.94511800000001,4314300
2006-09-12,81.139999,82.5,81.059998,82.279999,62.978446999999996,5722200
2006-09-13,82.25,82.699997,81.839996,82.209999,62.92485799999999,4920200
2006-09-14,81.900002,83.0,81.739998,82.470001,63.12389,4265300
2006-09-15,83.209999,83.589996,82.790001,82.940002,63.48360400000001,8203800
2006-09-18,82.559998,83.209999,82.16999799999999,82.239998,62.94783,4417600
2006-09-19,81.970001,82.089996,81.41999799999999,81.870003,62.664627,5088600
2006-09-20,82.370003,83.790001,82.199997,83.41999799999999,63.851020999999996,7524600
2006-09-21,82.610001,83.25,81.349998,81.610001,62.465630000000004,8909000
2006-09-22,81.75,82.120003,81.010002,81.209999,62.159457999999994,4350200
2006-09-25,81.650002,82.279999,81.279999,82.0,62.764126,5683000
2006-09-26,81.900002,82.660004,81.699997,82.5,63.146824,4731800
2006-09-27,82.0,82.66999799999999,81.709999,82.089996,62.833004,5880500
